Track name,Artist name,Album,Playlist name,Type,ISRC
"The Dead South - In Hell I'll Be In Good Company [Official Music Video]","","","Fazendinha e afins","Playlist",""
"The Jolly Rogers - The Flying Dutchman","","","Fazendinha e afins","Playlist",""
"Davy Jones [Lyrics]","","","Fazendinha e afins","Playlist",""
"COLTER WALL - IMAGINARY APPALACHIA - The Devil Wears a Suit and Tie","","","Fazendinha e afins","Playlist",""
"OMNIA (Official) - Fee Ra Huri","","","Fazendinha e afins","Playlist",""
"Santiano - Tri Martolod","","","Fazendinha e afins","Playlist",""
"Ram Jam - Black Betty","","","Fazendinha e afins","Playlist",""
"TERRA CELTA - Nau Dos Amores","","","Fazendinha e afins","Playlist",""
"Terra Celta  - A Torre","","","Fazendinha e afins","Playlist",""
"TERRA CELTA - ERA UMA VEZ","","","Fazendinha e afins","Playlist",""
"TERRA CELTA - ARRIGO´S HISTORY","","","Fazendinha e afins","Playlist",""
"Monstros S.A. - Música de abertura","","","Fazendinha e afins","Playlist",""
"First Day (From Finding Nemo)","","","Fazendinha e afins","Playlist",""
"Mademoiselle Noir (Lyrics)","","","Fazendinha e afins","Playlist",""
"Danny Elfman - Augustus Gloop","","","Fazendinha e afins","Playlist",""
"Toy Story 2 soundtrack - 01. Woody's Roundup","","","Fazendinha e afins","Playlist",""
"SOPOR AETERNUS: ""DeathHouse"" (lyric video)","","","Fazendinha e afins","Playlist",""
"I'm Always Chasing Rainbows-Judy Garland","","","Fazendinha e afins","Playlist",""
"Amorèe Lovell - The Alphabet Serial Song Picture Slideshow","","","Fazendinha e afins","Playlist",""
"Alice Francis - Shoot Him down!  (Official Video) (Break his neck, neck, neck, neck)","","","Fazendinha e afins","Playlist",""
"Buckets of Blood - The Great Malarkey","","","Fazendinha e afins","Playlist",""
"The Cure - Friday I'm In Love","","","Fazendinha e afins","Playlist",""
"The Cure - Lullaby","","","Fazendinha e afins","Playlist",""
"The Cure - Boys Don't Cry","","","Fazendinha e afins","Playlist",""
"The H.P. Lovecraft Historical Society - Go Summon Up The Dead Ones","","","Fazendinha e afins","Playlist",""
"Fishmen","","","Fazendinha e afins","Playlist",""
"Circus Fish - by Vermillion Lies","","","Fazendinha e afins","Playlist",""
"Vermillion Lies - Circus Apocalypse","","","Fazendinha e afins","Playlist",""
"Bonnie and Clyde- Vermillion lies","","","Fazendinha e afins","Playlist",""
"NOSTRA MORTE  Requiem Demort LETRA","","","Fazendinha e afins","Playlist",""
"Beautiful - Sopor Aeternus & The Ensemble Of Shadows","","","Fazendinha e afins","Playlist",""
"SOPOR AETERNUS: ""In der Palästra"" (music video)","","","Fazendinha e afins","Playlist",""
"Sopor Aeternus  - La prima vez sub español lyrics","","","Fazendinha e afins","Playlist",""
"Aurelio Voltaire - Dirtiest Song that Ain't OFFICIAL","","","Fazendinha e afins","Playlist",""
"Aurelio Voltaire · Voltaire - Land of the Dead","","","Fazendinha e afins","Playlist",""
"Voltaire-Dia de los muertos","","","Fazendinha e afins","Playlist",""
"Zombie Prostitute - Voltaire ((With Lyrics))","","","Fazendinha e afins","Playlist",""
"Aurelio Voltaire · Voltaire - Goodnight Demonslayer","","","Fazendinha e afins","Playlist",""
"The Rolling Stones - Paint It, Black (Official Lyric Video)","","","Fazendinha e afins","Playlist",""
"Bill Haley & His Comets - Rock Around The Clock (1955) HD","","","Fazendinha e afins","Playlist",""
"The Beatles - Don't Let Me Down","","","Fazendinha e afins","Playlist",""
"Hamilton, Joe Frank, & Reynolds - Don't Pull Your Love","","","Fazendinha e afins","Playlist",""
"Ween - Ocean Man","","","Fazendinha e afins","Playlist",""
"The Beatles - Here Comes The Sun (2019 Mix)","","","Fazendinha e afins","Playlist",""
"The Beatles - Lucy In The Sky With Diamonds (Remastered 2009)","","","Fazendinha e afins","Playlist",""
"80s Remix: Imagine Dragons - Believer","","","Fazendinha e afins","Playlist",""
"Morodo con Newton -  Presidente","","","Fazendinha e afins","Playlist",""
"Alborosie - Kingston Town","","","Fazendinha e afins","Playlist",""
"Inner Circle - Sweat (A La La Long)","","","Fazendinha e afins","Playlist",""
"The Toyes - Smoke Two Joints","","","Fazendinha e afins","Playlist",""
"Chuck Fenda - All about da weed","","","Fazendinha e afins","Playlist",""
"Boom Boom Vibration - Dem Know","","","Fazendinha e afins","Playlist",""
"Damian ""Jr. Gong"" Marley - Medication (ft. Stephen Marley) (Official Audio)","","","Fazendinha e afins","Playlist",""
"Bob Marley - Don't worry be Happy","","","Fazendinha e afins","Playlist",""
"Bob Marley - One Love","","","Fazendinha e afins","Playlist",""
"Bob Marley - No Women No Cry (Original)","","","Fazendinha e afins","Playlist",""
"Acorda pra Vida (clipe) - Nazirê","","","Fazendinha e afins","Playlist",""
"Ponto de Equilibrio (de que valem os Dreads) quintal de casa","","","Fazendinha e afins","Playlist",""
"Janis Joplin Mercedes Benz (Legendado Em Português)","","","Fazendinha e afins","Playlist",""
"Monstros S.A - Eu nada seria  se não fosse você","","","Fazendinha e afins","Playlist",""
"Blowin' In The Wind -Bob Dylan - Lyrics","","","Fazendinha e afins","Playlist",""
"Saulo Vasconcellos - De nada (De ""Moana"")","","","Fazendinha e afins","Playlist",""
"Doki Doki Literature Club! OST - Your Reality (Credits)","","","Fazendinha e afins","Playlist",""
"FUNK CIRCULATION","","","Fazendinha e afins","Playlist",""
"DOKI DOKI POPOTÃO CLUB","","","Fazendinha e afins","Playlist",""
"BACTÉRIA GET LUCKY - MC Ray-Ban","","","Fazendinha e afins","Playlist",""
"Gilberto Gil - ""Sítio Do Picapau Amarelo""","","","Fazendinha e afins","Playlist",""
"Kiss - Heaven's On Fire","","","Fazendinha e afins","Playlist",""
"Lil Luvi - Gata (Clipe Oficial) - LUCAS INUTILISMO","","","Fazendinha e afins","Playlist",""
"LuVi - Tem um Flinq no meu Fló","","","Fazendinha e afins","Playlist",""
"Y2K, bbno$ - Lalala (Official Video)","","","Fazendinha e afins","Playlist",""
"Clarice Falcão - Oitavo Andar","","","Fazendinha e afins","Playlist",""
"Elton John - Your Song","","","Fazendinha e afins","Playlist",""
"Elton John - I'm Still Standing","","","Fazendinha e afins","Playlist",""
"MC Doguinha - I'm yours (Vem e Brota Aqui Na Base)","","","Fazendinha e afins","Playlist",""
"Shake It Bololô ft. Classics of MPB","","","Fazendinha e afins","Playlist",""
"Godzilla (feat. Juice WRLD) [Official Audio]","","","Fazendinha e afins","Playlist",""
"LuVi - lava a mão","","","Fazendinha e afins","Playlist",""
"Breakbot - Baby I'm Yours (feat. Irfane) [Official Audio]","","","Fazendinha e afins","Playlist",""
"Gorillaz - Feel Good Inc. ft. MC Bin Laden, MC Carol & Chatuba de Mesquita","","","Fazendinha e afins","Playlist",""
"tokyo marui - she makes me cry","","","Fazendinha e afins","Playlist",""
"Baldi’s Basics Song- Basics in Behavior [Blue]- The Living Tombstone feat. OR3O","","","Fazendinha e afins","Playlist",""
"ＯＮＤＥ　ＡＮＤＡ　ＶＯＣＥ","","","Fazendinha e afins","Playlist",""
"Tom Jobim - Wave (Lofi version. GabrielMzero remix)","","","Fazendinha e afins","Playlist",""
"LUCKHAOS - Eu fui na boca comprar pó (Uma história emocionante) [TENTE NÃO CHORAR]","","","Fazendinha e afins","Playlist",""
"Bob Marley & The Wailers - Three Little Birds (Official Music Video)","","","Fazendinha e afins","Playlist",""
"""UM OUTRO LUGAR""","","","Fazendinha e afins","Playlist",""
""" GAIA ""","","","Fazendinha e afins","Playlist",""
"""MULHER MARAVILHA""","","","Fazendinha e afins","Playlist",""
"yung lixo - phones3x ft. yumaru (official audio) [prod EF e BIFE]","","","Fazendinha e afins","Playlist",""
"Rogério Skylab · Mc Gorila - Cabecinha","","","Fazendinha e afins","Playlist",""
"HOJE TEM GOL DO RIBAMAR -  MC NANDINHO e PITTER CORREA ((Áudio Oficial))","","","Fazendinha e afins","Playlist",""
"Leno Brega Trepada em Cuiabá","","","Fazendinha e afins","Playlist",""
"Post Malone - Take What You Want (Official Audio) ft. Ozzy Osbourne, Travis Scott","","","Fazendinha e afins","Playlist",""
"Post Malone - Better Now (Official Video)","","","Fazendinha e afins","Playlist",""
"Post Malone, Swae Lee - Sunflower (Spider-Man: Into the Spider-Verse) (Official Video)","","","Fazendinha e afins","Playlist",""
"Rich Brian ft. NIKI - Little Prince","","","Fazendinha e afins","Playlist",""
"NIKI & Rich Brian - Shouldn't Couldn't Wouldn't (Lyric Video)","","","Fazendinha e afins","Playlist",""
"Rich Brian - Gold Coast (Lyric Video)","","","Fazendinha e afins","Playlist",""
"Joji - ATTENTION (Official Audio)","","","Fazendinha e afins","Playlist",""
"Post Malone - Circles (Official Music Video)","","","Fazendinha e afins","Playlist",""
"88rising · Joji · Rich Brian · AUGUST 08 - Midsummer Madness","","","Fazendinha e afins","Playlist",""
"Rich Brian - History (Official Video)","","","Fazendinha e afins","Playlist",""
"Rich Brian - BALI ft. Guapdad 4000 (Lyric Video)","","","Fazendinha e afins","Playlist",""
"Rich Brian ft. Joji - Where Does The Time Go (Lyric Video)","","","Fazendinha e afins","Playlist",""
"The Limeliters - Take my true love by the hand","","","Fazendinha e afins","Playlist",""
"The Chords - Sh-Boom","","","Fazendinha e afins","Playlist",""
"Naquela Mesa - Nelson Gonçalves [lofi hiphop remix]","","","Fazendinha e afins","Playlist",""
"Xote da Alegria - Falamansa [lofi remix]","","","Fazendinha e afins","Playlist",""
"Sujeito de Sorte - Belchior [lofi remix]","","","Fazendinha e afins","Playlist",""
"Meu Lugar / Madureira - Arlindo Cruz [lofi remix]","","","Fazendinha e afins","Playlist",""
"Você Me Vira A Cabeça - Alcione [lofi remix]","","","Fazendinha e afins","Playlist",""
"Burguesinha - Seu Jorge [lofi remix]","","","Fazendinha e afins","Playlist",""
"[Pagode Japonês] YASEI!! (Clipe oficial) / Grupo Y-no","","","Fazendinha e afins","Playlist",""
"[Pagode Japonês] Querido meu amor (Clipe oficial) / Grupo Y-no","","","Fazendinha e afins","Playlist",""
"MC POZE NOS ANOS 80","","","Fazendinha e afins","Playlist",""
"tell a tale - Não Precisa Mudar (part. 안아 | cover)","","","Fazendinha e afins","Playlist",""
"tell a tale - É Tarde Demais (cover)","","","Fazendinha e afins","Playlist",""
"tell a tale - Lancinho (cover)","","","Fazendinha e afins","Playlist",""
"MC Ingryd - Vem Me Satisfazer (Peixinho Filmes)","","","Fazendinha e afins","Playlist",""
"Comi uma gorda e gostei/amei","","","Fazendinha e afins","Playlist",""
"LUCKHAOS - Eu vou botar tu pra mamar (Um romance melhor que Crepúsculo) [TENTE NÃO CHORAR]","","","Fazendinha e afins","Playlist",""
"Lucas Hype - pack do pé (legendado)","","","Fazendinha e afins","Playlist",""
"PINK GUY - HENTAI","","","Fazendinha e afins","Playlist",""
"yung lixo - sake (prod bife)","","","Fazendinha e afins","Playlist",""
"Evan Todd, Jon Eidson, Barrett Wilbert Weed, Alice Lee & Elle McLemore - Blue","","","Fazendinha e afins","Playlist",""
"Luckhaos - Passinho do Carti (Como o Derek faz trap)","","","Fazendinha e afins","Playlist",""
"Raimundos - Reggae do Manero","","","Fazendinha e afins","Playlist",""
"PINK GUY - HELP","","","Fazendinha e afins","Playlist",""
"LUCKHAOS - Novinha bem anime [ANIMESHITTRAP] (Prod. by Brycky)","","","Fazendinha e afins","Playlist",""
"LSD - Mountains (Official Lyric Video) ft. Sia, Diplo, Labrinth","","","Fazendinha e afins","Playlist",""
"OFFICIAL Somewhere over the Rainbow - Israel ""IZ"" Kamakawiwoʻole","","","Fazendinha e afins","Playlist",""
"BOB DYLAN - Mr Tambourine Man","","","Fazendinha e afins","Playlist",""
"Joji - Sanctuary (Official Video)","","","Fazendinha e afins","Playlist",""
"Yung Lean ♦ Ginseng Strip 2002 ♦","","","Fazendinha e afins","Playlist",""
"Social House - Magic In The Hamptons [Official Audio] ft. Lil Yachty","","","Fazendinha e afins","Playlist",""
"OFFICIAL Somewhere over the Rainbow - Israel ""IZ"" Kamakawiwoʻole","","","Fazendinha e afins","Playlist",""
"""Take My True Love By The Hand - The Limeliters"", Breaking Bad OST (Lyrics in Description)","","","Fazendinha e afins","Playlist",""
"LUCKHAOS - Mano, eu tenho fimose (SHITTRAP LO-FI) [Prod. NebulousBeatz]","","","Fazendinha e afins","Playlist",""
"Damian marley - It was written","","","Fazendinha e afins","Playlist",""
"Black Dyke Band - He Mele No Lilo (From Lilo & Stitch) (A Song For Lilo)","","","Fazendinha e afins","Playlist",""
"East Winds Ensemble - Kaze Ni Naru (the Cat Returns)","","","Fazendinha e afins","Playlist",""
"808 Music: Lehua Kalima and Shawn Pimental","","","Fazendinha e afins","Playlist",""
"Jack Johnson - Better Together Lyrics","","","Fazendinha e afins","Playlist",""
"Jack Johnson - Upside Down","","","Fazendinha e afins","Playlist",""
"Adventure Time - Island Song With Lyrics","","","Fazendinha e afins","Playlist",""
"Sitting, Waiting, Wishing - Jack Johnson","","","Fazendinha e afins","Playlist",""
"Jack Johnson - banana pancakes","","","Fazendinha e afins","Playlist",""
"Jack Johnson - Constellations - Lyrics","","","Fazendinha e afins","Playlist",""
"Gorillaz - Feel Good Inc. (Official Video)","","","Fazendinha e afins","Playlist",""
"Passenger | Let Her Go (Official Video)","","","Fazendinha e afins","Playlist",""
"The Beatles - Don't Let Me Down (Remastered 2009)","","","Fazendinha e afins","Playlist",""
"Renai Circulation「恋愛サーキュレーション」歌ってみた【＊なみりん】","","","Fazendinha e afins","Playlist",""
"'Become the Wind' (Kazeni Naru) for Piccolo and Piano Duet, The Cat Returns","","","Fazendinha e afins","Playlist",""
"yung lixo - passando mal (prod yung lixo & bife)","","","Fazendinha e afins","Playlist",""
"Orgel Music Box - Kaze ni Naru (The Cat Returns)","","","Fazendinha e afins","Playlist",""
"Mr. Sandman - The Chordettes","","","Fazendinha e afins","Playlist",""
"Raul Seixas - O trem das Sete","","","Fazendinha e afins","Playlist",""
"Chimarruts - Do Lado de Cá","","","Fazendinha e afins","Playlist",""
"DVD Final Ventania, Cogumelo Azul (Encontro das Tribos),,,Salve todos os loucos...","","","Fazendinha e afins","Playlist",""
"TOQUINHO - AQUARELA ( legendado ).","","","Fazendinha e afins","Playlist",""
"Anitta - Zen (Official Music Video)","","","Fazendinha e afins","Playlist",""
"""Viajando"" - Ventania e Banda Hippie no Estúdio Showlivre 2017","","","Fazendinha e afins","Playlist",""
"Elis Regina, Águas de Março","","","Fazendinha e afins","Playlist",""
"Tom Jobim: Garota de Ipanema (com Vinicius de Moraes)","","","Fazendinha e afins","Playlist",""
"Jorge Ben Jor - Oba, la vem ela","","","Fazendinha e afins","Playlist",""
"Jorge Ben Jor - Chove Chuva","","","Fazendinha e afins","Playlist",""
"Jorge Ben - Menina Mulher da Pele Preta","","","Fazendinha e afins","Playlist",""
"Rich Brian ft. Joji - Introvert","","","Fazendinha e afins","Playlist",""
"Rich Brian - History","","","Fazendinha e afins","Playlist",""
"Rich Brian - Curious (Lyric Video)","","","Fazendinha e afins","Playlist",""
"Gary Shearston - Jim Jones At Botany Bay","","","Fazendinha e afins","Playlist",""
"Rich Brian - Drive Safe (Lyric Video)","","","Fazendinha e afins","Playlist",""
"Yung Lean - Violence + Pikachu (Official Video)","","","Fazendinha e afins","Playlist",""
"Cilada - Molejo [lofi remix]","","","Fazendinha e afins","Playlist",""
"São Gonça - Seu Jorge [lofi hiphop remix]","","","Fazendinha e afins","Playlist",""
"Amiga da Minha Mulher - Seu Jorge [lofi hiphop remix]","","","Fazendinha e afins","Playlist",""
"Chão De Giz - Zé Ramalho [lofi remix]","","","Fazendinha e afins","Playlist",""
"ST CHROMA X RAH TAH TAH (CHROMAKOPIA REMIX)","","","Fazendinha e afins","Playlist",""
"Frank Sinatra - My Way (2008 Remastered)","","","Fazendinha e afins","Playlist",""
"Ice Cube - Ego Maniacs ft. Killer Mike & Busta Rhymes","","","Fazendinha e afins","Playlist",""
"THAT GUY","","","Fazendinha e afins","Playlist",""
"Kendrick Lamar - hey now (Official Audio)","","","Fazendinha e afins","Playlist",""
"squabble up","","","Fazendinha e afins","Playlist",""
"Mc Sid , Nog - Meu Amigo É... (Animação Oficial)","","","Fazendinha e afins","Playlist",""
"A HISTÓRIA DO PEIXE","","","Fazendinha e afins","Playlist",""
"Mãos para cima! ~手を上げな~ / feat.初音ミク","","","Fazendinha e afins","Playlist",""
"OS MENINO TÃO COM COROTE 💣 (PARÓDIA MC PH)","","","Fazendinha e afins","Playlist",""
"O MENINO DE VÓ FOI BUSCAR UM PÓ (PARÓDIA)","","","Fazendinha e afins","Playlist",""
"MATUEIGHT - É NATAL 👃🎅 (PARÓDIA Matuê - É Sal)","","","Fazendinha e afins","Playlist",""
"CALVÃO DE CRIA 👴 - (Geraldo Alckmin Trap)","","","Fazendinha e afins","Playlist",""
"CALVÃO DE CRIA 👴 - (Geraldo Alckmin Trap)","","","Fazendinha e afins","Playlist",""
"MATUEIGHT 🚬🔥 (PARÓDIA Matuê - Kenny G)","","","Fazendinha e afins","Playlist",""
"MD NEVE - REI OSASCO 👃 (PARÓDIA)","","","Fazendinha e afins","Playlist",""
"MC POZE DO QUEIJO 🧀 (PARÓDIA Vida Louca)","","","Fazendinha e afins","Playlist",""
"DOLLY LARANJA | Paródia Klyn x Igu - França","","","Fazendinha e afins","Playlist",""
"DESLEMBRANÇAS | PARÓDIA Hungria Hip Hop","","","Fazendinha e afins","Playlist",""
"Oliver Tree - Life Goes On [Music Video]","","","Fazendinha e afins","Playlist",""
"PEITA DO CORINGÃO - MEMPHIS, HARIEL E MC MARKS","","","Fazendinha e afins","Playlist",""
"Eminem - Houdini [Official Music Video]","","","Fazendinha e afins","Playlist",""
"XANDRIA - Nightfall (Official Video) | Napalm Records","","","Gothic Metal","Playlist",""
"TRISTANIA - Year of the Rat (Official)","","","Gothic Metal","Playlist",""
"Penumbra - New Scaring Senses (Album - Emanate)","","","Gothic Metal","Playlist",""
"Gothic Metal Compilation : PENUMBRA ""The Last Bewitchment""","","","Gothic Metal","Playlist",""
"PENUMBRA - Insane - ERA 4.0 (Official studio version)","","","Gothic Metal","Playlist",""
"PENUMBRA - Charon - ERA 4.0 (Official studio version)","","","Gothic Metal","Playlist",""
"Penumbra - Testament (Lyrics + Subtitulado al español)","","","Gothic Metal","Playlist",""
"Penumbra - Conception ( Lyrics + Subtitulado al español)","","","Gothic Metal","Playlist",""
"Penumbra - Hope","","","Gothic Metal","Playlist",""
"Evanescence - Bring Me To Life (Official HD Music Video)","","","Gothic Metal","Playlist",""
"Evanescence - Sweet Sacrifice","","","Gothic Metal","Playlist",""
"Evanescence - Call Me When You're Sober","","","Gothic Metal","Playlist",""
"Evanescence - Lithium","","","Gothic Metal","Playlist",""
"Nostra Morte -  Perséfone (Video Oficial) Full HD","","","Gothic Metal","Playlist",""
"NOSTRA MORTE  Requiem Demort LETRA","","","Gothic Metal","Playlist",""
